Date,Open,High,Low,Close,null
20180910,2881.39,2886.93,2875.94,2877.13,0
20180911,2871.57,2892.52,2866.78,2887.89,0
20180912,2888.29,2894.65,2879.2,2888.92,0
20180913,2896.85,2906.76,2896.39,2904.18,0
20180914,2906.38,2908.3,2895.77,2904.98,0
20180917,2903.83,2904.65,2886.16,2888.8,0
20180918,2890.74,2911.17,2890.43,2904.31,0
20180919,2906.6,2912.36,2903.82,2907.95,0
20180920,2919.73,2934.8,2919.73,2930.75,0
20180921,2936.76,2940.91,2927.11,2929.67,0
20180924,2921.83,2923.79,2912.63,2919.37,0
20180925,2921.75,2923.95,2913.7,2915.56,0
20180926,2916.98,2931.15,2903.28,2905.97,0
20180927,2911.65,2927.22,2909.27,2914,0
20180928,2910.03,2920.53,2907.5,2913.98,0
20181001,2926.29,2937.06,2917.91,2924.59,0
20181002,2923.8,2931.42,2919.37,2923.43,0
20181003,2931.69,2939.86,2921.36,2925.51,0
20181004,2919.35,2919.78,2883.92,2901.61,0
20181005,2902.54,2909.64,2869.29,2885.57,0
20181008,2877.53,2889.45,2862.08,2884.43,0
20181009,2882.51,2894.83,2874.27,2880.34,0
20181010,2873.9,2874.02,2784.86,2785.68,0
20181011,2776.87,2795.14,2710.51,2728.37,0
20181012,2770.54,2775.77,2729.44,2767.13,0
20181015,2763.83,2775.99,2749.03,2750.79,0
20181016,2767.05,2813.46,2766.91,2809.92,0
20181017,2811.67,2816.94,2781.81,2809.21,0
20181018,2802,2806.04,2755.18,2768.78,0
20181019,2775.66,2797.77,2760.27,2767.78,0
20181022,2773.94,2778.94,2749.22,2755.88,0
20181023,2721.03,2753.59,2691.43,2740.69,0
20181024,2737.87,2742.59,2651.89,2656.1,0
20181025,2674.88,2722.7,2667.84,2705.57,0
20181026,2667.86,2692.38,2628.16,2658.69,0
20181029,2682.65,2706.85,2603.54,2641.25,0
20181030,2640.68,2685.43,2635.34,2682.63,0
20181031,2705.6,2736.69,2705.6,2711.74,0
20181101,2717.58,2741.67,2708.85,2740.37,0
20181102,2745.45,2756.55,2700.44,2723.06,0
20181105,2726.37,2744.27,2717.94,2738.31,0
20181106,2738.4,2756.82,2737.08,2755.45,0
20181107,2774.13,2815.15,2774.13,2813.89,0
20181108,2806.38,2814.75,2794.99,2806.83,0
20181109,2794.1,2794.1,2764.24,2781.01,0
20181112,2773.93,2775.99,2722,2726.22,0
20181113,2730.05,2754.6,2714.98,2722.18,0
20181114,2737.9,2746.8,2685.75,2701.58,0
20181115,2693.52,2735.38,2670.75,2730.2,0
20181116,2718.54,2746.75,2712.16,2736.27,0
20181119,2730.74,2733.16,2681.09,2690.73,0
20181120,2654.6,2669.44,2631.52,2641.89,0
20181121,2657.74,2670.73,2649.82,2649.93,0
20181123,2633.36,2647.55,2631.09,2632.56,0
20181126,2649.97,2674.35,2649.97,2673.45,0
20181127,2663.75,2682.53,2655.89,2682.17,0
20181128,2691.45,2744,2684.38,2743.79,0
20181129,2736.97,2753.75,2722.94,2737.76,0
20181130,2737.76,2760.88,2732.76,2760.17,0
20181203,2790.5,2800.18,2773.38,2790.37,0
20181204,2782.43,2785.93,2697.18,2700.06,0
20181206,2663.51,2696.15,2621.53,2695.95,0
20181207,2691.26,2708.54,2623.14,2633.08,0
20181210,2630.86,2647.51,2583.23,2637.72,0
20181211,2664.44,2674.35,2621.3,2636.78,0
20181212,2658.23,2685.44,2650.26,2651.07,0
20181213,2658.7,2670.19,2637.27,2650.54,0
20181214,2629.68,2635.07,2593.84,2599.95,0
20181217,2590.75,2601.13,2530.54,2545.94,0
20181218,2559.9,2573.99,2528.71,2546.16,0
20181219,2547.05,2585.29,2488.96,2506.96,0
20181220,2496.77,2509.63,2441.18,2467.42,0
20181221,2465.38,2504.41,2408.55,2416.62,0
20181224,2400.56,2410.34,2351.1,2351.1,0
20181226,2363.12,2467.76,2346.58,2467.7,0
20181227,2442.5,2489.1,2397.94,2488.83,0
20181228,2498.77,2520.27,2472.89,2485.74,0
20181231,2498.94,2509.24,2482.82,2506.85,0
20190102,2476.96,2519.49,2467.47,2510.03,0
20190103,2491.92,2493.14,2443.96,2447.89,0
20190104,2474.33,2538.07,2474.33,2531.94,0
20190107,2535.61,2566.16,2524.56,2549.69,0
20190108,2568.11,2579.82,2547.56,2574.41,0
20190109,2580,2595.32,2568.89,2584.96,0
20190110,2573.51,2597.82,2562.02,2596.64,0
20190111,2588.11,2596.27,2577.4,2596.26,0
20190114,2580.31,2589.32,2570.41,2582.61,0
20190115,2585.1,2613.08,2585.1,2610.3,0
20190116,2614.75,2625.76,2612.68,2616.1,0
20190117,2609.28,2645.06,2606.36,2635.96,0
20190118,2651.27,2675.47,2647.58,2670.71,0
20190122,2657.88,2657.88,2617.27,2632.9,0
20190123,2643.48,2653.19,2612.86,2638.7,0
20190124,2638.84,2647.2,2627.01,2642.33,0
20190125,2657.44,2672.38,2657.33,2664.76,0
20190128,2644.97,2644.97,2624.06,2643.85,0
20190129,2644.89,2650.93,2631.05,2640,0
20190130,2653.62,2690.44,2648.34,2681.05,0
20190131,2685.49,2708.95,2678.65,2704.1,0
20190201,2702.32,2716.66,2696.88,2706.53,0
20190204,2706.49,2724.99,2698.75,2724.87,0
20190205,2728.34,2738.98,2724.03,2737.7,0
20190206,2735.05,2738.08,2724.15,2731.61,0
20190207,2717.53,2719.32,2687.26,2706.05,0
20190208,2692.36,2708.07,2681.83,2707.88,0
20190211,2712.4,2718.05,2703.79,2709.8,0
20190212,2722.61,2748.19,2722.61,2744.73,0
20190213,2750.3,2761.85,2748.63,2753.03,0
20190214,2743.5,2757.9,2731.23,2745.73,0
20190215,2760.24,2775.66,2760.24,2775.6,0
20190219,2769.28,2787.33,2767.29,2779.76,0
20190220,2779.05,2789.88,2774.06,2784.7,0
20190221,2780.24,2781.58,2764.55,2774.88,0
20190222,2780.67,2794.2,2779.11,2792.67,0
20190225,2804.35,2813.49,2794.99,2796.11,0
20190226,2792.36,2803.12,2789.47,2793.9,0
20190227,2787.5,2795.76,2775.13,2792.38,0
20190228,2788.11,2793.73,2782.51,2784.49,0
20190301,2798.22,2808.02,2787.38,2803.69,0
20190304,2814.37,2816.88,2767.66,2792.81,0
20190305,2794.41,2796.44,2782.97,2789.65,0
20190306,2790.27,2790.27,2768.69,2771.45,0
20190307,2766.53,2767.25,2739.09,2748.93,0
20190308,2730.79,2744.13,2722.27,2743.07,0
20190311,2747.61,2784,2747.61,2783.3,0
20190312,2787.34,2798.32,2786.73,2791.52,0
20190313,2799.78,2821.24,2799.78,2810.92,0
20190314,2810.38,2815,2803.46,2808.48,0
20190315,2810.79,2830.73,2810.79,2822.48,0
20190318,2822.61,2835.41,2821.99,2832.94,0
20190319,2840.76,2852.42,2823.27,2832.57,0
20190320,2831.34,2843.54,2812.43,2824.23,0
20190321,2819.72,2860.31,2817.38,2854.88,0
20190322,2844.52,2846.16,2800.47,2800.71,0
20190325,2796.01,2809.79,2785.02,2798.36,0
20190326,2812.66,2829.87,2803.99,2818.46,0
20190327,2819.72,2825.56,2787.72,2805.37,0
20190328,2809.4,2819.71,2798.77,2815.44,0
20190329,2828.27,2836.03,2819.23,2834.4,0
20190401,2848.63,2869.4,2848.63,2867.19,0
20190402,2868.24,2872.9,2858.75,2867.24,0
20190403,2876.09,2885.25,2865.17,2873.4,0
20190404,2873.99,2881.28,2867.14,2879.39,0
20190405,2884.16,2893.24,2882.99,2892.74,0
20190408,2888.46,2895.95,2880.78,2895.77,0
20190409,2886.58,2886.88,2873.33,2878.2,0
20190410,2881.37,2889.71,2879.13,2888.21,0
20190411,2891.92,2893.42,2881.99,2888.32,0
20190412,2900.86,2910.54,2898.37,2907.41,0
20190415,2908.32,2909.6,2896.48,2905.58,0
20190416,2912.26,2916.06,2900.71,2907.06,0
20190417,2916.04,2918,2895.45,2900.45,0
20190418,2904.81,2908.4,2891.9,2905.03,0
20190422,2898.78,2909.51,2896.35,2907.97,0
20190423,2909.99,2936.31,2908.53,2933.68,0
20190424,2934,2936.83,2926.05,2927.25,0
20190425,2928.99,2933.1,2912.84,2926.17,0
20190426,2925.81,2939.88,2917.56,2939.88,0
20190429,2940.58,2949.52,2939.35,2943.03,0
20190430,2937.14,2948.22,2924.11,2945.83,0
20190501,2952.33,2954.13,2923.36,2923.73,0
20190502,2922.16,2931.68,2900.5,2917.52,0
20190503,2929.21,2947.85,2929.21,2945.64,0
20190506,2908.89,2937.32,2898.21,2932.47,0
20190507,2913.03,2913.03,2862.6,2884.05,0
20190508,2879.61,2897.96,2873.28,2879.42,0
20190509,2859.84,2875.97,2836.4,2870.72,0
20190510,2863.1,2891.31,2825.39,2881.4,0
20190513,2840.19,2840.19,2801.43,2811.87,0
20190514,2820.12,2852.54,2820.12,2834.41,0
20190515,2820.38,2858.68,2815.08,2850.96,0
20190516,2855.8,2892.15,2855.8,2876.32,0
20190517,2858.6,2885.48,2854.23,2859.53,0
20190520,2841.94,2853.86,2831.29,2840.23,0
20190521,2854.02,2868.88,2854.02,2864.36,0
20190522,2856.06,2865.47,2851.11,2856.27,0
20190523,2836.7,2836.7,2805.49,2822.24,0
20190524,2832.41,2841.36,2820.19,2826.06,0
20190528,2830.03,2840.51,2801.58,2802.39,0
20190529,2790.25,2792.03,2766.06,2783.02,0
20190530,2786.94,2799,2776.74,2788.86,0
20190531,2766.15,2768.98,2750.52,2752.06,0
20190603,2751.53,2763.07,2728.81,2744.45,0
20190604,2762.64,2804.49,2762.64,2803.27,0
20190605,2818.09,2827.28,2800.92,2826.15,0
20190606,2828.51,2852.1,2822.45,2843.49,0
20190607,2852.87,2884.97,2852.87,2873.34,0
20190610,2885.83,2904.77,2885.51,2886.73,0
20190611,2903.27,2910.61,2878.53,2885.72,0
20190612,2882.73,2888.57,2874.68,2879.84,0
20190613,2886.24,2895.24,2881.99,2891.64,0
20190614,2886.82,2894.45,2879.62,2886.98,0
20190617,2889.75,2897.27,2887.3,2889.67,0
20190618,2906.71,2930.79,2905.44,2917.75,0
20190619,2920.55,2931.74,2911.43,2926.46,0
20190620,2949.6,2958.06,2931.5,2954.18,0
20190621,2952.71,2964.15,2946.87,2950.46,0
20190624,2951.42,2954.92,2944.05,2945.35,0
20190625,2945.78,2946.52,2916.01,2917.38,0
20190626,2926.07,2932.59,2912.99,2913.78,0
20190627,2919.66,2929.3,2918.57,2924.92,0
20190628,2932.94,2943.98,2929.05,2941.76,0
20190701,2971.41,2977.93,2952.22,2964.33,0
20190702,2964.66,2973.21,2955.92,2973.01,0
20190703,2978.08,2995.84,2977.96,2995.82,0
20190705,2984.25,2994.03,2967.97,2990.41,0
20190708,2979.77,2980.76,2970.09,2975.95,0
20190709,2965.52,2981.9,2963.44,2979.63,0
20190710,2989.3,3002.98,2984.62,2993.07,0
20190711,2999.62,3002.33,2988.8,2999.91,0
20190712,3003.36,3013.92,3001.87,3013.77,0
20190715,3017.8,3017.8,3008.77,3014.3,0
20190716,3012.13,3015.02,3001.15,3004.04,0
20190717,3005.1,3005.26,2984.25,2984.42,0
20190718,2978.87,2998.28,2973.09,2995.11,0
20190719,3004.26,3006.02,2975.86,2976.61,0
20190722,2981.93,2990.71,2976.65,2985.03,0
20190723,2994.74,3005.9,2988.56,3005.47,0
20190724,2998.77,3019.59,2996.82,3019.56,0
20190725,3016.26,3016.31,2997.24,3003.67,0
20190726,3013.25,3027.98,3012.59,3025.86,0
20190729,3024.47,3025.61,3014.3,3020.97,0
20190730,3007.66,3017.19,3000.94,3013.18,0
20190731,3016.22,3017.4,2958.08,2980.38,0
20190801,2980.32,3013.59,2945.23,2953.56,0
20190802,2943.9,2945.5,2914.11,2932.05,0
20190805,2898.07,2898.07,2822.12,2844.74,0
20190806,2861.18,2884.4,2847.42,2881.77,0
20190807,2858.65,2892.17,2825.71,2883.98,0
20190808,2896.21,2938.72,2894.47,2938.09,0
20190809,2930.51,2935.75,2900.15,2918.65,0
20190812,2907.07,2907.58,2873.14,2883.09,0
20190813,2880.72,2943.31,2877.05,2926.32,0
20190814,2894.15,2894.15,2839.64,2840.6,0
20190815,2846.2,2856.67,2825.51,2847.6,0
20190816,2864.74,2893.63,2864.74,2888.68,0
20190819,2913.48,2931,2913.48,2923.65,0
20190820,2919.01,2923.63,2899.6,2900.51,0
20190821,2922.04,2928.73,2917.91,2924.43,0
20190822,2930.94,2939.08,2904.51,2922.95,0
20190823,2911.07,2927.01,2834.97,2847.11,0
20190826,2866.7,2879.27,2856,2878.38,0
20190827,2893.14,2898.79,2860.59,2869.16,0
20190828,2861.28,2890.03,2853.05,2887.94,0
20190829,2910.37,2930.5,2905.67,2924.58,0
20190830,2937.09,2940.43,2913.32,2926.46,0
20190903,2909.01,2914.39,2891.85,2906.27,0
20190904,2924.67,2938.84,2921.86,2937.78,0
20190905,2960.6,2985.86,2960.6,2976,0
20190906,2980.33,2985.03,2972.51,2978.71,0
20190909,2988.43,2989.43,2969.39,2978.43,0
20190910,2971.01,2979.39,2957.01,2979.39,0
20190911,2981.41,3000.93,2975.31,3000.93,0
20190912,3009.08,3020.74,3000.92,3009.57,0
20190913,3012.21,3017.33,3002.9,3007.39,0
20190916,2996.41,3002.19,2990.67,2997.96,0
20190917,2995.67,3006.21,2993.73,3005.7,0
20190918,3001.5,3007.83,2978.57,3006.73,0
20190919,3010.36,3021.99,3003.16,3006.79,0
20190920,3008.42,3016.37,2984.68,2992.07,0
20190923,2983.5,2999.15,2982.23,2991.78,0
20190924,3002.43,3007.98,2957.73,2966.6,0
20190925,2968.35,2989.82,2952.86,2984.87,0
20190926,2985.73,2987.28,2963.71,2977.62,0
20190927,2985.47,2987.31,2945.53,2961.79,0
20190930,2967.07,2983.85,2967.07,2976.74,0
20191001,2983.69,2992.53,2938.7,2940.25,0
20191002,2924.78,2924.78,2874.93,2887.61,0
20191003,2885.38,2911.13,2855.94,2910.63,0
20191004,2918.56,2953.74,2918.56,2952.01,0
20191007,2944.23,2959.75,2935.68,2938.79,0
20191008,2920.4,2925.47,2892.66,2893.06,0
20191009,2911.1,2929.32,2907.41,2919.4,0
20191010,2918.55,2948.46,2917.12,2938.13,0
20191011,2963.07,2993.28,2963.07,2970.27,0
20191014,2965.81,2972.84,2962.94,2966.15,0
20191015,2973.61,3003.28,2973.61,2995.68,0
20191016,2989.68,2997.54,2985.2,2989.69,0
20191017,3000.77,3008.29,2991.79,2997.95,0
20191018,2996.84,3000,2976.31,2986.2,0
20191021,2996.48,3007.33,2995.35,3006.72,0
20191022,3010.73,3014.57,2995.04,2995.99,0
20191023,2994.01,3004.78,2991.21,3004.52,0
20191024,3014.78,3016.07,3000.42,3010.29,0
20191025,3003.32,3027.39,3001.94,3022.55,0
20191028,3032.12,3044.08,3032.12,3039.42,0
20191029,3035.39,3047.87,3034.81,3036.89,0
20191030,3039.74,3050.1,3025.96,3046.77,0
20191031,3046.9,3046.9,3023.19,3037.56,0
20191101,3050.72,3066.95,3050.72,3066.91,0
20191104,3078.96,3085.2,3074.87,3078.27,0
20191105,3080.8,3083.95,3072.15,3074.62,0
20191106,3075.1,3078.34,3065.89,3076.78,0
20191107,3087.02,3097.77,3080.23,3085.18,0
20191108,3081.25,3093.09,3073.58,3093.08,0
20191111,3080.33,3088.33,3075.82,3087.01,0
20191112,3089.28,3102.61,3084.73,3091.84,0
20191113,3084.18,3098.06,3078.8,3094.04,0
20191114,3090.75,3098.2,3083.26,3096.63,0
20191115,3107.92,3120.46,3104.6,3120.46,0
20191118,3117.91,3124.17,3112.06,3122.03,0
20191119,3127.45,3127.64,3113.47,3120.18,0
20191120,3114.66,3118.97,3091.41,3108.46,0
20191121,3108.49,3110.11,3094.55,3103.54,0
20191122,3111.41,3112.87,3099.26,3110.29,0
20191125,3117.44,3133.83,3117.44,3133.64,0
20191126,3134.85,3142.69,3131,3140.52,0
20191127,3145.49,3154.26,3143.41,3153.63,0
20191129,3147.18,3150.3,3139.34,3140.98,0
20191202,3143.85,3144.31,3110.78,3113.87,0
20191203,3087.41,3094.97,3070.33,3093.2,0
20191204,3103.5,3119.38,3102.53,3112.76,0
20191205,3119.21,3119.45,3103.76,3117.43,0
20191206,3134.62,3150.6,3134.62,3145.91,0
20191209,3141.86,3148.87,3135.46,3135.96,0
20191210,3135.36,3142.12,3126.09,3132.52,0
20191211,3135.75,3143.98,3133.21,3141.63,0
20191212,3141.23,3176.28,3138.47,3168.57,0
20191213,3166.65,3182.68,3156.51,3168.8,0
20191216,3183.63,3197.71,3183.63,3191.45,0
20191217,3195.4,3198.22,3191.03,3192.52,0
20191218,3195.21,3198.48,3191.14,3191.14,0
20191219,3192.32,3205.48,3192.32,3205.37,0
20191220,3223.33,3225.65,3216.03,3221.22,0
20191223,3226.05,3227.78,3222.3,3224.01,0
20191224,3225.45,3226.43,3220.51,3223.38,0
20191226,3227.2,3240.08,3227.2,3239.91,0
20191227,3247.23,3247.93,3234.37,3240.02,0
20191230,3240.09,3240.92,3216.57,3221.29,0
20191231,3215.18,3231.72,3212.03,3230.78,0
20200102,3244.67,3258.14,3235.53,3257.85,0
20200103,3226.36,3246.15,3222.34,3234.85,0
20200106,3217.55,3246.84,3214.64,3246.28,0
20200107,3241.86,3244.91,3232.43,3237.18,0
20200108,3238.59,3267.07,3236.67,3253.05,0
20200109,3266.03,3275.58,3263.67,3274.7,0
20200110,3281.81,3282.99,3260.86,3265.35,0
20200113,3271.13,3288.13,3268.43,3288.13,0
20200114,3285.35,3294.25,3277.19,3283.15,0
20200115,3282.27,3298.66,3280.69,3289.29,0
20200116,3302.97,3317.11,3302.82,3316.81,0
20200117,3323.66,3329.88,3318.86,3329.62,0
20200121,3321.03,3329.79,3316.61,3320.79,0
20200122,3330.02,3337.77,3320.04,3321.75,0
20200123,3315.77,3326.88,3301.87,3325.54,0
20200124,3333.1,3333.18,3281.53,3295.47,0
20200127,3247.16,3258.85,3234.5,3243.63,0
20200128,3255.35,3285.78,3253.22,3276.24,0
20200129,3289.46,3293.47,3271.89,3273.4,0
20200130,3256.45,3285.91,3242.8,3283.66,0
20200131,3282.33,3282.33,3214.68,3225.52,0
20200203,3235.66,3268.44,3235.66,3248.92,0
20200204,3280.61,3306.92,3280.61,3297.59,0
20200205,3324.91,3337.58,3313.75,3334.69,0
20200206,3344.92,3347.96,3334.39,3345.78,0
20200207,3335.54,3341.42,3322.12,3327.71,0
20200210,3318.28,3352.26,3317.77,3352.09,0
20200211,3365.87,3375.63,3352.72,3357.75,0
20200212,3370.5,3381.47,3369.72,3379.45,0
20200213,3365.9,3385.09,3360.52,3373.94,0
20200214,3378.08,3380.69,3366.15,3380.16,0
20200218,3369.04,3375.01,3355.61,3370.29,0
20200219,3380.39,3393.52,3378.83,3386.15,0
20200220,3380.45,3389.15,3341.02,3373.23,0
20200221,3360.5,3360.76,3328.45,3337.75,0
20200224,3257.61,3259.81,3214.65,3225.89,0
20200225,3238.94,3246.99,3118.77,3128.21,0
20200226,3139.9,3182.51,3108.99,3116.39,0
20200227,3062.54,3097.07,2977.39,2978.76,0
20200228,2916.9,2959.72,2855.84,2954.22,0
20200302,2974.28,3090.96,2945.19,3090.23,0
20200303,3096.46,3136.72,2976.63,3003.37,0
20200304,3045.75,3130.97,3034.38,3130.12,0
20200305,3075.7,3083.04,2999.83,3023.94,0
20200306,2954.2,2985.93,2901.54,2972.37,0
20200309,2863.89,2863.89,2734.43,2746.56,0
20200310,2813.48,2882.59,2734,2882.23,0
20200311,2825.6,2825.6,2707.22,2741.38,0
20200312,2630.86,2660.95,2478.86,2480.64,0
20200313,2569.99,2711.33,2492.37,2711.02,0
20200316,2508.59,2562.98,2380.94,2386.13,0
20200317,2425.66,2553.93,2367.04,2529.19,0
20200318,2436.5,2453.57,2280.52,2398.1,0
20200319,2393.48,2466.97,2319.78,2409.39,0
20200320,2431.94,2453.01,2295.56,2304.92,0
20200323,2290.71,2300.73,2191.86,2237.4,0
20200324,2344.44,2449.71,2344.44,2447.33,0
20200325,2457.77,2571.42,2407.53,2475.56,0
20200326,2501.29,2637.01,2500.72,2630.07,0
20200327,2555.87,2615.91,2520.02,2541.47,0
20200330,2558.98,2631.8,2545.28,2626.65,0
20200331,2614.69,2641.39,2571.15,2584.59,0
20200401,2498.08,2522.75,2447.49,2470.5,0
20200402,2458.54,2533.22,2455.79,2526.9,0
20200403,2514.92,2538.18,2459.96,2488.65,0
20200406,2578.28,2676.85,2574.57,2663.68,0
20200407,2738.65,2756.89,2657.67,2659.41,0
20200408,2685,2760.75,2663.3,2749.98,0
20200409,2776.99,2818.57,2762.36,2789.82,0
20200413,2782.46,2782.46,2721.17,2761.63,0
20200414,2805.1,2851.85,2805.1,2846.06,0
20200415,2795.64,2801.88,2761.54,2783.36,0
20200416,2799.34,2806.51,2764.32,2799.55,0
20200417,2842.43,2879.22,2830.88,2874.56,0
20200420,2845.62,2868.98,2820.43,2823.16,0
20200421,2784.81,2785.54,2727.1,2736.56,0
20200422,2787.89,2815.1,2775.95,2799.31,0
20200423,2810.42,2844.9,2794.26,2797.8,0
20200424,2812.64,2842.71,2791.76,2836.74,0
20200427,2854.65,2887.72,2852.89,2878.48,0
20200428,2909.96,2921.15,2860.71,2863.39,0
20200429,2918.46,2954.86,2912.16,2939.51,0
20200430,2930.91,2930.91,2892.47,2912.43,0
20200501,2869.09,2869.09,2821.61,2830.71,0
20200504,2815.01,2844.24,2797.85,2842.74,0
20200505,2868.88,2898.23,2863.55,2868.44,0
20200506,2883.14,2891.11,2847.65,2848.42,0
20200507,2878.26,2901.92,2876.48,2881.19,0
20200508,2908.83,2932.16,2902.88,2929.8,0
20200511,2915.46,2944.25,2903.44,2930.32,0
20200512,2939.5,2945.82,2869.59,2870.12,0
20200513,2865.86,2874.14,2793.15,2820,0
20200514,2794.54,2852.8,2766.64,2852.5,0
20200515,2829.95,2865.01,2816.78,2863.7,0
20200518,2913.86,2968.09,2913.86,2953.91,0
20200519,2948.59,2964.21,2922.35,2922.94,0
20200520,2953.63,2980.29,2953.63,2971.61,0
20200521,2969.95,2978.5,2938.57,2948.51,0
20200522,2948.05,2956.76,2933.59,2955.45,0
20200526,3004.08,3021.72,2988.17,2991.77,0
20200527,3015.65,3036.25,2969.75,3036.13,0
20200528,3046.61,3068.67,3023.4,3029.73,0
20200529,3025.17,3049.17,2998.61,3044.31,0
20200601,3038.78,3062.18,3031.54,3055.73,0
20200602,3064.78,3081.07,3051.64,3080.82,0
20200603,3098.9,3130.94,3098.9,3122.87,0
20200604,3111.56,3128.91,3090.41,3112.35,0
20200605,3163.84,3211.72,3163.84,3193.93,0
20200608,3199.92,3233.13,3196,3232.39,0
20200609,3213.32,3222.71,3193.11,3207.18,0
20200610,3213.42,3223.27,3181.49,3190.14,0
20200611,3123.53,3123.53,2999.49,3002.1,0
20200612,3071.04,3088.42,2984.47,3041.31,0
20200615,2993.76,3079.76,2965.66,3066.59,0
20200616,3131,3153.45,3076.06,3124.74,0
20200617,3136.13,3141.16,3108.03,3113.49,0
20200618,3101.64,3120,3093.51,3115.34,0
20200619,3140.29,3155.53,3083.11,3097.74,0
20200622,3094.42,3120.92,3079.39,3117.86,0
20200623,3138.7,3154.9,3127.12,3131.29,0
20200624,3114.4,3115.01,3032.13,3050.33,0
20200625,3046.6,3086.25,3024.01,3083.76,0
20200626,3073.2,3073.73,3004.63,3009.05,0
20200629,3018.59,3053.89,2999.74,3053.24,0
20200630,3050.2,3111.51,3047.83,3100.29,0
20200701,3105.92,3128.44,3101.17,3115.86,0
20200702,3143.64,3165.81,3124.52,3130.01,0
20200706,3155.29,3182.59,3155.29,3179.72,0
20200707,3166.44,3184.15,3142.93,3145.32,0
20200708,3153.07,3171.8,3136.53,3169.94,0
20200709,3176.17,3179.78,3115.7,3152.05,0
20200710,3152.47,3186.82,3136.22,3185.04,0
20200713,3205.08,3235.32,3149.43,3155.22,0
20200714,3141.11,3200.95,3127.66,3197.52,0
20200715,3225.98,3238.28,3200.76,3226.56,0
20200716,3208.36,3220.39,3198.59,3215.57,0
20200717,3224.21,3233.52,3205.65,3224.73,0
20200720,3224.29,3258.61,3215.16,3251.84,0
20200721,3268.52,3277.29,3247.77,3257.3,0
20200722,3254.86,3279.32,3253.1,3276.02,0
20200723,3271.64,3279.99,3222.66,3235.66,0
20200724,3218.58,3227.26,3200.05,3215.63,0
20200727,3219.84,3241.43,3214.25,3239.41,0
20200728,3234.27,3243.72,3216.17,3218.44,0
20200729,3227.22,3264.74,3227.22,3258.44,0
20200730,3231.76,3250.92,3204.13,3246.22,0
20200731,3270.45,3272.17,3220.26,3271.12,0
20200803,3288.26,3302.73,3284.53,3294.61,0
20200804,3289.92,3306.84,3286.37,3306.51,0
20200805,3317.37,3330.77,3317.37,3327.77,0
20200806,3323.17,3351.03,3318.14,3349.16,0
20200807,3340.05,3352.54,3328.72,3351.28,0
20200810,3356.04,3363.29,3335.44,3360.47,0
20200811,3370.34,3381.01,3326.44,3333.69,0
20200812,3355.46,3387.89,3355.46,3380.35,0
20200813,3372.95,3387.24,3363.35,3373.43,0
20200814,3368.66,3378.51,3361.64,3372.85,0
20200817,3380.86,3387.59,3379.22,3381.99,0
20200818,3387.04,3395.06,3370.15,3389.78,0
20200819,3392.51,3399.54,3369.66,3374.85,0
20200820,3360.48,3390.8,3354.69,3385.51,0
20200821,3386.01,3399.96,3379.31,3397.16,0
20200824,3418.09,3432.09,3413.13,3431.28,0
20200825,3435.95,3444.21,3425.84,3443.62,0
20200826,3449.97,3481.07,3444.15,3478.73,0
